Date,Price,Open,High,Low,Vol.,Change %,Return,MA10,MA20,MA50,MA200,Volatility20,Price_lag1,Price_lag5,RSI,MACD,Signal,Year,Month,DayOfWeek
2022-11-10,93.94,92.25,94.39,91.61,51620000.0,0.0758,0.07581310123683016,89.69,94.454,99.0496,116.39305,0.03779222154900246,87.32,83.43,42.22029863665874,-3.2591563412306073,-3.1651920321226714,2022,11,Thursday
2022-11-11,96.41,94.69,96.93,93.92,33090000.000000004,0.0263,0.026293378752395125,89.702,94.4465,98.78299999999999,116.23005,0.03787860507302803,93.94,86.58,43.539860435610066,-2.599830381224976,-3.0521197019431328,2022,11,Friday
2022-11-14,95.7,95.09,96.79,94.51,30180000.0,-0.0074,-0.007364381288248012,89.821,94.233,98.54,116.04179999999998,0.037012929867459216,96.41,88.49,40.46481320590791,-2.1102749381296775,-2.8637507491804417,2022,11,Monday
2022-11-15,98.44,98.26,100.14,96.71,41640000.0,0.0286,0.028631138975966586,90.618,94.1165,98.3726,115.8575,0.037575490360297455,95.7,88.9,54.47361712974762,-1.4840958879766077,-2.5878197769396754,2022,11,Tuesday
2022-11-16,98.85,97.9,99.64,97.64,29110000.0,0.0042,0.004164973587972298,91.806,94.0775,98.16060000000002,115.66355,0.03750019433614783,98.44,87.32,58.97644191714053,-0.9438804397031078,-2.259031909492362,2022,11,Wednesday
2022-11-17,98.36,96.97,99.28,96.79,26050000.0,-0.005,-0.004957005563985817,93.299,93.997,97.9602,115.41535,0.03751012578666836,98.85,93.94,53.10344827586206,-0.548966564962285,-1.9170188405863469,2022,11,Thursday
2022-11-18,97.43,98.77,98.9,96.37,28340000.0,-0.0095,-0.00945506303375343,94.38399999999999,93.812,97.6958,115.18705,0.03745877987118986,98.36,96.41,54.49230769230769,-0.3074931125019589,-1.5951136949694693,2022,11,Friday
2022-11-21,95.6,97.29,98.4,95.36,21650000.0,-0.018799999999999997,-0.01878271579595625,95.095,93.46600000000001,97.39059999999999,114.94859999999998,0.037482402815918095,97.43,95.7,58.46814130075932,-0.2607832211156449,-1.3282476001987045,2022,11,Monday
2022-11-22,97.05,95.95,97.22,94.05,23440000.0,0.0152,0.015167364016736462,95.91,93.09450000000001,97.24520000000001,114.73785,0.03737096920622413,95.6,98.44,67.8470254957507,-0.10554574813643569,-1.0837072297862507,2022,11,Tuesday
2022-11-23,98.46,97.09,98.76,97.09,18870000.0,0.014499999999999999,0.014528593508500665,97.02399999999999,93.271,97.1144,114.53315,0.031177411591507862,97.05,98.85,78.78207583301415,0.12976048565793974,-0.8410136866974126,2022,11,Wednesday
2022-11-25,97.46,98.24,98.64,97.4,9700000.0,-0.0102,-0.010156408693885788,97.376,93.53299999999999,97.00540000000001,114.3125,0.030483705472032156,98.46,98.36,72.70450751252085,0.2328663897913259,-0.626237671399665,2022,11,Friday
2022-11-28,96.05,97.04,97.58,95.61,26250000.0,-0.014499999999999999,-0.014467473835419575,97.34,93.521,96.8704,114.09965,0.029128716084194504,97.46,97.43,66.11253196930946,0.19851498830277592,-0.4612871394591769,2022,11,Monday
2022-11-29,95.19,95.73,96.12,94.11,20060000.0,-0.009000000000000001,-0.008953669963560618,97.289,93.55499999999999,96.7128,113.9042,0.028882562261229077,96.05,95.6,63.153492262651596,0.10073522943508806,-0.34888266568032394,2022,11,Tuesday
2022-11-30,100.99,94.82,101.04,94.42,43650000.0,0.060899999999999996,0.06093077003886971,97.54400000000001,94.08099999999999,96.7098,113.7315,0.029949193302306613,95.19,97.05,74.29790259509423,0.48565723910357406,-0.18197468472354433,2022,11,Wednesday
2022-12-01,100.99,101.02,102.25,100.25,28690000.0,0.0,0.0,97.758,94.782,96.74400000000001,113.5534,0.028108333594832915,100.99,98.46,66.38772663877268,0.7816997567742874,0.010760203576022004,2022,12,Thursday
2022-12-02,100.44,99.05,100.77,98.9,21480000.0,-0.0054,-0.005446083770670351,97.966,95.6325,96.75,113.3669,0.02592232219820192,100.99,97.46,60.285860132720785,0.9608589970374055,0.20077996226829872,2022,12,Friday
2022-12-05,99.48,99.4,101.38,99.0,24410000.0,-0.0096,-0.009557945041815952,98.171,96.2775,96.7648,113.2016,0.025373674607022084,100.44,96.05,59.526209677419374,1.013694766508081,0.36336292311625523,2022,12,Monday
2022-12-06,96.98,99.3,99.78,96.42,24910000.0,-0.025099999999999997,-0.025130679533574618,98.309,96.702,96.741,113.0345,0.02610899355711262,99.48,95.19,46.27551020408165,0.8441080358482651,0.4595119456626572,2022,12,Tuesday
2022-12-07,94.94,96.41,96.88,94.71,31050000.0,-0.021,-0.021035265003093495,98.09799999999998,97.00399999999999,96.68979999999999,112.86015000000002,0.02674621308911457,96.98,100.99,40.7913330193123,0.5388864316464321,0.47538684285941224,2022,12,Wednesday
2022-12-08,93.71,95.38,95.58,93.45,32210000.0,-0.013000000000000001,-0.012955550874236388,97.623,97.3235,96.56299999999999,112.69075000000001,0.026564471721030776,94.94,100.99,39.41738734638141,0.19549188212481283,0.41940785071249237,2022,12,Thursday
2022-12-09,92.83,93.77,94.26,92.75,28230000.0,-0.009399999999999999,-0.009390673353964263,97.16,97.268,96.4712,112.49144999999999,0.020575497605451663,93.71,100.44,39.50729927007297,-0.14597668951891762,0.30633094266621036,2022,12,Friday
2022-12-12,93.31,92.71,93.56,91.61,29010000.0,0.0052,0.005170742216955793,96.886,97.113,96.4244,112.28569999999999,0.019654908395055643,92.83,99.48,44.4336412250851,-0.3735548959119228,0.17035377495058374,2022,12,Monday
2022-12-13,95.63,97.76,99.53,95.03,40590000.0,0.024900000000000002,0.024863358696816995,96.92999999999999,97.1095,96.3642,112.08855,0.02044976624903304,93.31,96.98,46.68843283582089,-0.36252864854563427,0.06377729025134013,2022,12,Tuesday
2022-12-14,95.07,95.2,96.87,93.6,28730000.0,-0.0059,-0.005855902959322368,96.338,96.941,96.23279999999998,111.8936,0.019346799582399734,95.63,94.94,41.76784847013112,-0.3944308348137042,-0.027864334761668746,2022,12,Wednesday
2022-12-15,90.86,93.13,93.64,90.01,40110000.0,-0.0443,-0.044283159777006365,95.32499999999999,96.5415,96.02140000000001,111.67505000000001,0.021504261069560826,95.07,93.71,36.13445378151261,-0.7507709427466267,-0.17244565635866035,2022,12,Thursday
2022-12-16,90.26,90.76,91.33,89.52,58010000.0,-0.0066,-0.006603565925599741,94.30699999999999,96.13649999999998,95.7982,111.45684999999999,0.021511315479575497,90.86,92.83,37.407568508046985,-1.0692622416371478,-0.35180897341435785,2022,12,Friday
2022-12-19,88.44,90.25,90.56,88.21,29490000.0,-0.0202,-0.020163970751163385,93.203,95.687,95.5934,111.2395,0.021783946118062603,90.26,93.31,35.90814196242171,-1.4517923220597737,-0.5718056431434411,2022,12,Monday
2022-12-20,89.02,88.11,89.18,87.44,23450000.0,0.0066,0.0065581184984169205,92.407,95.35799999999999,95.4166,111.05269999999999,0.021652545621838812,88.44,95.63,18.0459156433529,-1.6886829284073173,-0.7951811001962164,2022,12,Tuesday
2022-12-21,89.58,89.08,90.22,88.32,24750000.0,0.0063,0.006290721186250403,91.87100000000001,94.9845,95.26459999999999,110.8651,0.021341985976329414,89.02,95.07,20.4250907205806,-1.810364367244759,-0.9982177536059249,2022,12,Wednesday
2022-12-22,87.76,88.16,88.54,86.32,27660000.0,-0.0203,-0.02031703505246696,91.276,94.44949999999999,95.0686,110.63679999999998,0.021190219592032395,89.58,90.86,19.16342412451361,-2.030253080097509,-1.204624818904242,2022,12,Thursday
2022-12-23,89.23,87.11,89.54,87.07,23000000.0,0.0168,0.016750227894257064,90.91600000000001,94.038,94.87200000000001,110.4208,0.02172801984664113,87.76,90.26,25.676317038443273,-2.0621288171747523,-1.376125618558344,2022,12,Friday
2022-12-27,87.39,88.79,88.94,87.01,20100000.0,-0.0206,-0.020620867421270894,90.324,93.60499999999999,94.6886,110.2084,0.021924041954393826,89.23,88.44,26.50661440470357,-2.2103832685352813,-1.5429771485537316,2022,12,Tuesday
2022-12-28,86.02,86.98,88.04,85.94,19520000.0,-0.015700000000000002,-0.0156768508982722,89.363,93.1465,94.40960000000001,110.00875,0.022047321413066687,87.39,89.02,27.4062816616008,-2.410635237338724,-1.7165087663107301,2022,12,Wednesday
2022-12-29,88.45,86.62,88.85,86.61,23330000.0,0.0282,0.028249244361776338,88.701,92.51950000000001,94.1632,109.805,0.01769979144920491,86.02,89.58,37.44030563514806,-2.346210025007082,-1.8424490180500006,2022,12,Thursday
2022-12-30,88.23,86.98,88.3,86.57,23990000.0,-0.0025,-0.0024872809496890858,88.43800000000002,91.8815,93.93519999999998,109.57974999999999,0.017660724275024478,88.45,87.76,38.6587771203156,-2.2865468526673993,-1.9312685849734805,2022,12,Friday
2023-01-03,89.12,89.58,91.05,88.52,28130000.0,0.0101,0.010087271902980754,88.324,91.3155,93.71820000000001,109.35615,0.018050566803023554,88.23,89.23,39.87433542774288,-2.142747536986249,-1.9735643753760344,2023,1,Tuesday
2023-01-04,88.08,90.35,90.65,87.27,34850000.0,-0.011699999999999999,-0.011669658886894196,88.288,90.7455,93.45720000000001,109.1159,0.01807982449714222,89.12,87.39,30.551262235960863,-2.0886284430823707,-1.9965771889173018,2023,1,Wednesday
2023-01-05,86.2,87.47,87.57,85.9,27190000.0,-0.0213,-0.021344232515894568,88.006,90.20649999999999,93.1308,108.8664,0.01788676818008479,88.08,86.02,28.605885190545123,-2.1723969200171354,-2.0317411351372687,2023,1,Thursday
2023-01-06,87.34,86.79,87.69,84.86,41380000.0,0.0132,0.013225058004640466,87.782,89.8265,92.78800000000001,108.60375,0.017983296417927556,86.2,88.45,40.03397508493773,-2.122330662116809,-2.049859040533177,2023,1,Friday
2023-01-09,88.02,88.36,90.05,87.86,29000000.0,0.0078000000000000005,0.007785665216395676,87.808,89.542,92.6498,108.35245,0.018038162867112004,87.34,88.23,43.686583990980814,-2.004673842826051,-2.040822000991752,2023,1,Monday
2023-01-10,88.42,85.98,88.67,85.83,30470000.0,0.0045000000000000005,0.004544421722335823,87.727,89.32149999999999,92.57379999999999,108.08670000000001,0.018046298513084758,88.02,89.12,49.938725490196084,-1.857738456284011,-2.004205292050204,2023,1,Tuesday
2023-01-11,91.52,89.18,91.6,89.01,26860000.0,0.0351,0.03505994118977607,88.14,89.232,92.47840000000001,107.83595,0.019843456521920762,88.42,88.08,56.6348195329087,-1.4741538832806071,-1.8981950102962846,2023,1,Wednesday
2023-01-12,91.13,91.48,91.87,89.75,30260000.0,-0.0043,-0.0042613636363636465,88.651,89.007,92.4108,107.5843,0.018909192135684306,91.52,86.2,54.15104445634708,-1.187936296075307,-1.7561432674520892,2023,1,Thursday
2023-01-13,92.12,90.85,92.19,90.13,26330000.0,0.0109,0.010863601448480198,89.018,88.8595,92.44380000000001,107.33234999999999,0.019109289925563936,91.13,87.34,62.21973094170402,-0.8711796531529075,-1.579150544592253,2023,1,Friday
2023-01-17,91.29,92.06,92.25,90.05,32600000.0,-0.009000000000000001,-0.00900998697351274,89.324,88.881,92.53020000000001,107.0791,0.01637539765049331,92.12,88.02,55.98837209302326,-0.6792913471236375,-1.3991787050985298,2023,1,Tuesday
2023-01-18,91.12,92.14,92.8,90.64,29120000.0,-0.0019,-0.0018621973929237035,89.524,88.924,92.684,106.83935,0.016303396492551168,91.29,88.42,62.00901481004507,-0.534771547845736,-1.2262972736479711,2023,1,Wednesday
2023-01-19,93.05,90.72,93.61,90.63,37000000.0,0.0212,0.021180860403863022,90.021,89.1545,92.8134,106.60385000000001,0.01615251352140081,91.12,91.52,71.84586699813548,-0.26148940826510625,-1.0333357005713981,2023,1,Thursday
2023-01-20,98.02,95.1,98.3,95.02,63190000.0,0.053399999999999996,0.053412144008597506,91.203,89.6045,93.00399999999999,106.3791,0.01974482944921854,93.05,91.13,75.6843800322061,0.35206770289651956,-0.7562550198778146,2023,1,Friday
2023-01-23,99.79,97.95,100.04,97.5,40010000.0,0.0181,0.018057539277698487,92.44800000000001,90.11500000000001,93.2218,106.1751,0.019959146453548907,98.02,92.12,78.6422200198216,0.9699592549132205,-0.41101216491960757,2023,1,Monday
2023-01-24,97.7,98.1,99.61,97.2,33080000.0,-0.0209,-0.020943982362962243,93.416,90.61200000000001,93.42939999999999,105.98084999999999,0.020002436110043827,99.79,91.29,70.06548175865294,1.2762850092862834,-0.07355273007842938,2023,1,Tuesday
2023-01-25,95.22,95.57,96.16,93.76,42330000.0,-0.0254,-0.025383828045035917,94.096,90.9115,93.455,105.7775,0.020958574323640997,97.7,91.12,65.6441717791411,1.3039045033473826,0.20193871660673302,2023,1,Wednesday
2023-01-26,97.52,96.5,97.57,95.38,30110000.0,0.0242,0.02415458937198056,94.696,91.41799999999999,93.47720000000001,105.59865000000002,0.0206398771840698,95.22,93.05,74.35456110154902,1.4941601809924236,0.4603830094838712,2023,1,Thursday
2023-01-27,99.37,97.31,100.32,97.31,33880000.0,0.019,0.01897046759639065,95.52000000000001,92.0855,93.55060000000002,105.4514,0.020200658900424828,97.52,98.02,75.11482254697285,1.7737717782243863,0.7230607632319743,2023,1,Friday
2023-01-30,96.94,97.48,98.29,96.39,27230000.0,-0.0245,-0.02445406058166455,96.002,92.51,93.5206,105.29754999999999,0.020771545894323208,99.37,99.79,67.35408560311282,1.7787806161898914,0.9342047338235577,2023,1,Monday
2023-01-31,98.84,96.87,98.88,96.82,29870000.0,0.0196,0.019599752424179995,96.757,93.0405,93.5204,105.14229999999999,0.020950301261041766,96.94,97.7,69.15441176470586,1.914000866833078,1.1301639604254619,2023,1,Tuesday
2023-02-01,100.43,98.71,101.19,97.58,35530000.0,0.0161,0.016086604613516853,97.68800000000002,93.60600000000001,93.5618,105.0108,0.021056083260328023,98.84,95.22,67.34137796808096,2.1249682897947366,1.329124826299317,2023,2,Wednesday
2023-02-02,107.74,105.8,107.85,105.61,69880000.0,0.0728,0.0727870158319226,99.157,94.589,93.76799999999999,104.9111,0.025320657206321626,100.43,97.52,75.46764796074822,2.8491738970747207,1.6331346404543976,2023,2,Thursday
2023-02-03,104.78,102.93,107.81,102.58,65310000.0,-0.0275,-0.02747354742899566,99.833,95.518,93.9516,104.78495000000001,0.025758693652958017,107.74,99.37,68.30537883169461,3.147976878310317,1.9361030880255816,2023,2,Friday
2023-02-06,102.9,102.4,104.36,101.88,32000000.0,-0.0179,-0.01794235541133804,100.144,96.296,94.0686,104.65925000000001,0.026493086114663382,104.78,96.94,66.29245018243053,3.1962358877876653,2.1881296479779984,2023,2,Monday
2023-02-07,107.64,103.22,108.18,103.12,49010000.0,0.0461,0.04606413994169101,101.138,97.277,94.25219999999999,104.5734,0.02778545378019301,102.9,98.84,70.54726368159203,3.5757409705658034,2.4656519124955594,2023,2,Tuesday
2023-02-08,99.37,102.05,103.14,98.04,94740000.0,-0.0768,-0.07683017465626163,101.553,97.8245,94.29039999999999,104.47205,0.033969118368070865,107.64,100.43,56.78985818650624,3.172609728063577,2.607043475609163,2023,2,Wednesday
2023-02-09,95.01,100.0,100.03,93.63,119460000.0,-0.043899999999999995,-0.04387642145516757,101.30199999999999,97.999,94.2696,104.33175,0.03503343605308488,99.37,107.74,46.72327454822557,2.472804797578206,2.5801957400029716,2023,2,Thursday
2023-02-10,94.57,95.45,96.75,94.25,54980000.0,-0.0046,-0.0046310914640564915,100.822,98.171,94.2572,104.21134999999998,0.03503726508137333,95.01,104.78,44.14798206278025,1.8612447546329491,2.4364055429289673,2023,2,Friday
2023-02-13,94.61,94.74,95.2,93.84,50080000.0,0.0004,0.0004229671143070046,100.58900000000001,98.29549999999999,94.12960000000001,104.11295,0.034982866232912364,94.57,102.9,46.368977673325496,1.3640823876002202,2.221940911863218,2023,2,Monday
2023-02-14,94.68,94.43,94.85,92.26,54730000.0,0.0007000000000000001,0.000739879505337715,100.173,98.465,94.0034,103.99375,0.03489040172413014,94.61,107.64,49.3273542600897,0.9646066597244527,1.970474061435465,2023,2,Tuesday
2023-02-15,96.94,94.49,97.12,94.15,50300000.0,0.0239,0.02386987748204472,99.824,98.756,93.9334,103.90790000000001,0.03519789419545408,94.68,99.37,49.276807980049874,0.8209193326454312,1.7405631156774584,2023,2,Wednesday
2023-02-16,95.51,95.37,97.68,94.74,42460000.0,-0.0148,-0.014751392613987946,98.601,98.879,93.85400000000001,103.80255,0.03517518493388297,96.94,95.01,45.13608870967742,0.5849145113425465,1.5094333948104761,2023,2,Thursday
2023-02-17,94.35,94.85,95.56,93.21,34280000.0,-0.0121,-0.012145325096848625,97.55799999999999,98.6955,93.8014,103.68764999999999,0.03311595351160104,95.51,94.57,46.62848216610257,0.30080914409565196,1.2677085446675114,2023,2,Friday
2023-02-21,91.79,93.0,93.1,91.72,33630000.0,-0.0271,-0.027133015368309366,96.447,98.29549999999999,93.7384,103.53529999999999,0.03326100383791792,94.35,94.61,40.97773227540313,-0.12942507974845796,0.9882818197843176,2023,2,Tuesday
2023-02-22,91.65,91.7,92.11,90.61,30880000.0,-0.0015,-0.0015252206122671197,94.848,97.99300000000001,93.69720000000001,103.411,0.033011894952684515,91.79,94.68,38.330675172780424,-0.47619633683716245,0.6953861884600216,2023,2,Wednesday
2023-02-23,90.89,91.92,91.94,89.76,41210000.0,-0.0083,-0.008292416803055147,94.0,97.77650000000001,93.6584,103.2867,0.032611827150531014,91.65,96.94,22.883810749919533,-0.8030832609170631,0.39569229858460475,2023,2,Thursday
2023-02-24,89.13,89.44,89.89,88.57,36590000.0,-0.0194,-0.019364066453955386,93.412,97.357,93.5748,103.16980000000001,0.032237352229252184,90.89,95.51,23.80314697020421,-1.190438164274056,0.07846620601287263,2023,2,Friday
2023-02-27,89.87,89.87,90.16,89.33,27500000.0,0.0083,0.00830247952429053,92.942,96.882,93.4596,103.04719999999999,0.03192411953950776,89.13,94.35,27.323355377654025,-1.4213237647472141,-0.22149178813914472,2023,2,Monday
2023-02-28,90.06,89.33,91.23,89.32,30140000.0,0.0021,0.0021141649048626032,92.487,96.538,93.35940000000001,102.9295,0.0316024478437682,89.87,91.79,13.647642679900784,-1.5708629244940084,-0.4913660154101175,2023,2,Tuesday
2023-03-01,90.36,89.98,91.03,89.67,31110000.0,0.0033,0.0033311125916055673,92.055,96.114,93.34939999999999,102.8171,0.031191436347576554,90.06,91.65,22.208513263417657,-1.646190039116206,-0.7223308201513352,2023,3,Wednesday
2023-03-02,92.0,89.66,92.28,89.59,32229999.999999996,0.0181,0.01814962372731288,91.561,95.6925,93.3842,102.69685,0.031264727547219616,90.36,90.89,38.84358784284656,-1.5556207979898176,-0.8889888157190318,2023,3,Thursday
2023-03-03,93.65,92.48,93.73,92.45,35160000.0,0.0179,0.017934782608695743,91.375,94.988,93.4884,102.59289999999999,0.026174106873323853,92.0,89.13,46.87074829931977,-1.3353101868738264,-0.9782530899499907,2023,3,Friday
2023-03-06,95.13,94.01,95.97,94.0,32640000.0,0.0158,0.015803523758675775,91.453,94.5055,93.61060000000002,102.48620000000001,0.026151023625062473,93.65,89.87,51.61090458488226,-1.0294222700521942,-0.9884869259704315,2023,3,Monday
2023-03-07,93.86,94.98,95.67,93.53,27840000.0,-0.0134,-0.013350152423000083,91.66,94.05350000000001,93.6962,102.396,0.02604662606075265,95.13,90.06,47.63552479815453,-0.8793457281543198,-0.9666586864072092,2023,3,Tuesday
2023-03-08,94.25,94.12,95.96,94.0,34100000.0,0.0042,0.0041551246537396835,91.92,93.384,93.82600000000001,102.31535,0.023329137289435507,93.86,90.36,41.30575307045896,-0.7206322468593527,-0.917453398497638,2023,3,Wednesday
2023-03-09,92.32,94.05,95.53,91.9,28810000.0,-0.020499999999999997,-0.020477453580901916,92.063,93.0315,93.88779999999998,102.2324,0.016881162928829394,94.25,92.0,40.012523481527836,-0.7420318584161834,-0.882369090481347,2023,3,Thursday
2023-03-10,90.63,92.17,92.79,90.39,35940000.0,-0.0183,-0.01830589254766024,92.213,92.8125,93.9526,102.12809999999999,0.014459771459073064,92.32,93.65,38.727272727272734,-0.885156547146849,-0.8829265818144475,2023,3,Friday
2023-03-13,91.11,90.09,92.57,89.42,37340000.0,0.0053,0.005296259516716306,92.337,92.6395,94.0544,102.0538,0.014544152427482117,90.63,95.13,47.642163661581115,-0.948913422395691,-0.8961239499306963,2023,3,Monday
2023-03-14,93.97,92.56,94.36,92.44,36050000.0,0.031400000000000004,0.03139062671495996,92.728,92.6075,94.1648,101.9946,0.016327957601034657,91.11,93.86,56.767794632438715,-0.7599034138596465,-0.8688798427164864,2023,3,Tuesday
2023-03-15,96.11,93.22,96.93,92.64,50620000.0,0.022799999999999997,0.022773225497499272,93.303,92.679,94.32240000000002,101.93620000000001,0.017119735309403274,93.97,94.25,64.09287257019437,-0.4324465306606271,-0.7815931803053147,2023,3,Wednesday
2023-03-16,100.32,96.2,101.19,95.5,65569999.99999999,0.0438,0.043803974612423247,94.13499999999999,92.848,94.54639999999999,101.87620000000001,0.019004619314826512,96.11,92.32,76.68097281831187,0.16487662889026922,-0.5922992184661979,2023,3,Thursday
2023-03-17,101.62,100.26,102.83,100.1,61030000.0,0.013000000000000001,0.012958532695374947,94.93199999999999,93.1535,94.8172,101.81549999999999,0.01873607484805185,100.32,90.63,77.2875058058523,0.7346896270695851,-0.3269014493590413,2023,3,Friday
2023-03-20,101.22,100.12,101.75,99.87,32960000.0,-0.0039000000000000003,-0.003936233024995128,95.541,93.497,95.1176,101.75215,0.01846858110738947,101.62,91.11,75.66697332106713,1.1408429489813443,-0.03335256969096417,2023,3,Monday
2023-03-21,104.92,101.25,105.1,101.22,42110000.0,0.0366,0.03655404070341839,96.64699999999999,94.15350000000001,95.4692,101.68865,0.018366094748310982,101.22,93.97,78.95783611774064,1.7412098769865025,0.3215599196445292,2023,3,Tuesday
2023-03-22,103.37,104.27,106.59,103.33,43430000.0,-0.0148,-0.014773160503240512,97.559,94.73949999999999,95.7762,101.6328,0.018915345102698444,104.92,96.11,72.69461077844312,2.0680932550305897,0.6708665867217414,2023,3,Wednesday
2023-03-23,105.6,105.06,106.3,104.46,40800000.0,0.0216,0.021572990229273392,98.887,95.475,96.1198,101.5767,0.018889587094862062,103.37,100.32,73.31252438548574,2.4785221893382783,1.0323977072450488,2023,3,Thursday
2023-03-24,105.44,104.99,105.49,103.84,30410000.0,-0.0015,-0.0015151515151514694,100.36800000000001,96.2905,96.3982,101.51814999999999,0.017941657403688468,105.6,101.62,71.20526532291238,2.75907452032763,1.377733069861565,2023,3,Friday
2023-03-27,102.46,104.61,104.76,101.93,31120000.0,-0.028300000000000002,-0.028262518968133588,101.503,96.91999999999999,96.6248,101.4445,0.019744778896705853,105.44,101.22,66.52574942352035,2.709717235258566,1.644129902940965,2023,3,Monday
2023-03-28,101.03,102.44,102.45,99.74,32060000.000000004,-0.013999999999999999,-0.013956666016006203,102.20899999999999,97.46849999999999,96.803,101.37545,0.0202640210867838,102.46,104.92,62.527716186252775,2.5260929551018023,1.8205225133731324,2023,3,Tuesday
2023-03-29,101.39,102.28,102.49,100.65,28780000.0,0.0036,0.003563298030287987,102.737,98.02000000000001,97.005,101.3266,0.020262503790655657,101.03,103.37,67.79129070223618,2.382158342955023,1.9328496792895107,2023,3,Wednesday
2023-03-30,100.89,100.91,101.15,99.78,33090000.000000004,-0.0049,-0.004931452805996606,102.79400000000001,98.4645,97.20039999999999,101.2991,0.02018939896449525,101.39,105.6,71.11111111111113,2.202355916424594,1.9867509267165275,2023,3,Thursday
2023-03-31,103.73,101.3,103.89,101.04,36860000.0,0.0281,0.02814946971949661,103.005,98.96849999999999,97.414,101.28415,0.020662423205764988,100.89,105.44,73.66841710427607,2.2629397028588727,2.0419886819449964,2023,3,Friday
2023-04-03,104.36,102.39,104.53,101.93,25040000.0,0.0060999999999999995,0.00607345994408548,103.319,99.43,97.5408,101.25715,0.020516768491601143,103.73,102.46,71.26483831354892,2.334873556015552,2.1005656567591076,2023,4,Monday
2023-04-04,104.72,104.33,105.58,104.04,24420000.0,0.0034000000000000002,0.003449597546952843,103.299,99.973,97.63940000000001,101.25059999999999,0.020071959613337916,104.36,101.03,69.0066225165563,2.3933416910412575,2.159120863615538,2023,4,Tuesday
2023-04-05,104.47,105.78,106.1,103.66,28290000.0,-0.0024,-0.0023873185637891536,103.40900000000002,100.484,97.77480000000001,101.23725,0.020151259811060952,104.72,101.39,61.102193686463366,2.391932489810202,2.205683188854471,2023,4,Wednesday
2023-04-06,108.42,105.26,109.17,104.33,48710000.0,0.0378,0.03780989757825215,103.691,101.289,98.03880000000001,101.22165000000001,0.020432015660757436,104.47,100.89,65.93252108716027,2.6786696399589687,2.3002804790753704,2023,4,Thursday
2023-04-10,106.44,106.98,107.59,105.12,27070000.0,-0.0183,-0.018262313226342086,103.79099999999998,102.0795,98.21719999999999,101.1964,0.020429034831732466,108.42,103.73,61.38743455497382,2.7148463856315743,2.3831936603866115,2023,4,Monday
2023-04-11,105.35,106.55,106.73,104.68,26310000.0,-0.0102,-0.010240511086057946,104.08,102.7915,98.3368,101.16194999999999,0.020839290322836792,106.44,104.36,51.05859182668633,2.6253000024903628,2.431614928807362,2023,4,Tuesday
2023-04-12,104.64,106.58,106.75,104.34,24370000.0,-0.0067,-0.006739439962031302,104.441,103.325,98.4908,101.09530000000001,0.020274322805558874,105.35,104.72,53.26142783769901,2.468586454416865,2.4390092339292626,2023,4,Wednesday
2023-04-13,107.43,105.84,107.49,105.84,24840000.0,0.026699999999999998,0.026662844036697386,105.045,103.891,98.6626,101.0533,0.02046562927245924,104.64,104.47,54.56814777833253,2.5402372477562523,2.4592548366946607,2023,4,Thursday
2023-04-14,108.87,106.89,108.94,106.84,26580000.0,0.0134,0.013404077073443155,105.843,104.3185,98.83139999999999,101.0376,0.01853030749046491,107.43,108.42,58.04786485218209,2.6822971314522874,2.503863295646186,2023,4,Friday
2023-04-17,105.97,104.66,106.16,104.52,37570000.0,-0.026600000000000002,-0.02663727381280434,106.06700000000001,104.53600000000002,98.796,101.00895,0.0196343325970614,108.87,106.44,58.266603862458794,2.531691090114947,2.5094288545399386,2023,4,Monday
2023-04-18,104.5,106.49,106.54,104.07,26600000.0,-0.0139,-0.013871850523733076,106.08099999999999,104.7,98.7904,100.98665000000001,0.019923453333982034,105.97,105.35,58.15702867889045,2.267578766102929,2.4610588368525366,2023,4,Tuesday
2023-04-19,104.18,103.58,104.98,103.07,20910000.0,-0.0031,-0.003062200956937766,106.027,104.66299999999998,98.81599999999999,100.96385000000001,0.018177374929033263,104.5,104.64,56.570890249646745,2.0092847371350757,2.3707040169090443,2023,4,Wednesday
2023-04-20,105.29,103.91,106.25,103.87,27820000.0,0.010700000000000001,0.010654636206565593,106.109,104.75899999999999,98.76899999999999,100.92399999999999,0.017992576401793265,104.18,107.43,60.07326007326009,1.8725667972071562,2.2710765729686666,2023,4,Thursday
2023-04-21,105.41,105.47,106.0,104.78,25800000.0,0.0011,0.0011397093741094544,105.80800000000002,104.74949999999998,98.88980000000001,100.87820000000002,0.017335436694320545,105.29,108.87,54.393305439330526,1.7536844591188157,2.1675981501986965,2023,4,Friday
2023-04-24,105.97,105.49,106.63,104.7,23540000.0,0.0053,0.0053125889384308955,105.761,104.776,99.109,100.81414999999998,0.017370144793772677,105.41,105.97,54.2257217847769,1.6852303827348578,2.071124596705929,2023,4,Monday
2023-04-25,103.85,105.82,106.69,103.84,46660000.0,-0.02,-0.02000566197980569,105.61099999999999,104.84549999999999,99.2946,100.73665000000001,0.01673991117925991,105.97,104.5,47.90965881787601,1.443276557844456,1.9455549889336343,2023,4,Tuesday
2023-04-26,103.71,104.92,106.35,102.63,53350000.0,-0.0013,-0.0013480982185845036,105.518,104.9795,99.4766,100.6768,0.016388405347206935,103.85,104.18,48.16425120772946,1.226095908054603,1.801663172757828,2023,4,Wednesday
